EmployeeID,EventDate,EventType,EventDetail
EMP12914,2025-09-13,Manager Change,Reporting manager changed
EMP12914,2025-12-20,Resignation Submitted,"59-day notice, reason: Salary"
EMP12914,2026-02-17,Exit,Resignation - Salary
EMP12915,2025-02-01,Joined,Joined as QA/QC Engineer at Bengaluru Tech Park via Campus Hiring
EMP12915,2025-12-13,Resignation Submitted,"18-day notice, reason: Better Offer"
EMP12915,2025-12-31,Exit,Resignation - Better Offer
EMP12916,2025-03-01,Joined,Joined as Deputy Manager at Mantralaya Redevelopment via Naukri / Job Portal
EMP12916,2025-05-31,Training,Training completed
EMP12916,2025-05-31,Manager Change,Reporting manager changed
EMP12916,2025-06-21,Manager Change,Reporting manager changed
EMP12916,2025-10-11,Training,Training completed
EMP12916,2026-02-28,Promotion,Promoted / re-graded
EMP12916,2026-05-16,Training,Training completed
EMP12916,2026-09-05,Training,Training completed
EMP12917,2024-02-10,Joined,Joined as Deputy Manager at Bengaluru Tech Park via Recruitment Consultancy
EMP12917,2024-02-21,Exit,Absconding - Site Conditions
EMP12918,2020-01-19,Joined,Joined as Supervisor at Ahmedabad Water Works via Employee Referral
EMP12918,2023-04-01,Training,Training completed
EMP12918,2023-07-29,Training,Training completed
EMP12918,2023-09-30,Training,Training completed
EMP12918,2023-11-04,Training,Training completed
EMP12918,2023-12-16,Training,Training completed
EMP12918,2024-03-02,Training,Training completed
EMP12918,2024-12-14,Manager Change,Reporting manager changed
EMP12918,2025-06-07,Manager Change,Reporting manager changed
EMP12918,2025-06-07,Grievance,Grievance raised with HR
EMP12918,2025-06-21,Grievance,Grievance raised with HR
EMP12918,2025-06-28,Manager Change,Reporting manager changed
EMP12918,2025-08-30,Manager Change,Reporting manager changed
EMP12918,2025-10-18,Training,Training completed
EMP12918,2026-01-24,Training,Training completed
EMP12918,2026-03-28,Training,Training completed
EMP12919,2025-11-15,Joined,Joined as Junior Engineer at Bengaluru Tech Park via Walk-in / Site Gate
EMP12919,2025-12-21,Exit,Absconding - Wage Dispute
EMP12920,2025-08-23,Joined,Joined as QA/QC Engineer at Bengaluru Tech Park via Employee Referral
EMP12920,2025-11-08,Grievance,Grievance raised with HR
EMP12920,2026-01-31,Grievance,Grievance raised with HR
EMP12920,2026-02-07,Grievance,Grievance raised with HR
EMP12920,2026-05-23,Training,Training completed
EMP12921,2025-12-06,Joined,Joined as Senior Engineer at Mumbai HO via Labour Contractor
EMP12921,2026-01-31,Training,Training completed
EMP12921,2026-02-28,Grievance,Grievance raised with HR
EMP12921,2026-03-14,Grievance,Grievance raised with HR
EMP12921,2026-05-23,Grievance,Grievance raised with HR
EMP12921,2026-06-27,Grievance,Grievance raised with HR
EMP12921,2026-08-08,Grievance,Grievance raised with HR
EMP12922,2022-01-26,Joined,Joined as Accounts Officer at Mantralaya Redevelopment via Naukri / Job Portal
EMP12922,2023-10-21,Grievance,Grievance raised with HR
EMP12922,2023-11-25,Training,Training completed
EMP12922,2024-03-09,Training,Training completed
EMP12922,2024-03-09,Grievance,Grievance raised with HR
EMP12922,2024-05-04,Training,Training completed
EMP12922,2024-07-06,Training,Training completed
EMP12922,2024-07-20,Manager Change,Reporting manager changed
EMP12922,2024-08-03,Grievance,Grievance raised with HR
EMP12922,2024-10-05,Grievance,Grievance raised with HR
EMP12922,2024-10-19,Manager Change,Reporting manager changed
EMP12922,2024-12-28,Grievance,Grievance raised with HR
EMP12922,2025-04-20,Exit,Termination - Performance
EMP12923,2026-03-21,Joined,Joined as Site Engineer at Nagpur Expressway Pkg-4 via Recruitment Consultancy
EMP12923,2026-06-20,Training,Training completed
EMP12923,2026-08-15,Manager Change,Reporting manager changed
EMP12924,2024-04-06,Joined,Joined as Site Helper at Ahmedabad Water Works via Labour Contractor
EMP12924,2024-05-07,Exit,Resignation - Personal / Family
EMP12925,2026-06-13,Joined,Joined as Deputy Manager at Pune Metro Reach-3 via Employee Referral
EMP12925,2026-07-11,Resignation Submitted,"5-day notice, reason: Personal / Family"
EMP12925,2026-07-16,Exit,Resignation - Personal / Family
EMP12926,2026-06-06,Joined,Joined as Senior Engineer at Mantralaya Redevelopment via Employee Referral
EMP12927,2024-05-11,Joined,Joined as Site Engineer at Ahmedabad Water Works via Naukri / Job Portal
EMP12927,2024-06-15,Grievance,Grievance raised with HR
EMP12927,2024-09-07,Grievance,Grievance raised with HR
EMP12927,2024-11-23,Training,Training completed
EMP12927,2025-02-22,Training,Training completed
EMP12927,2026-07-25,Resignation Submitted,"17-day notice, reason: Work Conditions"
EMP12927,2026-08-11,Exit,Resignation - Work Conditions
EMP12928,2025-12-27,Joined,Joined as Site Helper at Bengaluru Tech Park via Labour Contractor
EMP12928,2026-01-24,Resignation Submitted,"4-day notice, reason: Better Offer"
EMP12928,2026-01-28,Exit,Resignation - Better Offer
EMP12929,2025-10-18,Joined,Joined as Deputy Manager at Bengaluru Tech Park via Internal Transfer
EMP12929,2026-05-02,Manager Change,Reporting manager changed
EMP12929,2026-08-08,Training,Training completed
EMP12929,2026-08-15,Training,Training completed
EMP12930,2021-05-03,Joined,Joined as Junior Engineer at Delhi NCR Logistics Hub via Naukri / Job Portal
EMP12930,2024-04-27,Training,Training completed
EMP12930,2024-11-02,Grievance,Grievance raised with HR
EMP12930,2024-11-09,Training,Training completed
EMP12930,2025-05-31,Manager Change,Reporting manager changed
EMP12930,2025-06-21,Manager Change,Reporting manager changed
EMP12930,2025-08-16,Manager Change,Reporting manager changed
EMP12930,2025-12-21,Exit,Resignation - Manager Relationship
EMP12931,2021-01-28,Joined,Joined as Safety Officer at Nagpur Expressway Pkg-4 via Recruitment Consultancy
EMP12931,2024-02-17,Grievance,Grievance raised with HR
EMP12931,2024-03-16,Training,Training completed
EMP12931,2024-03-23,Training,Training completed
EMP12931,2024-05-25,Training,Training completed
EMP12931,2025-01-25,Promotion,Promoted / re-graded
EMP12931,2025-02-15,Training,Training completed
EMP12931,2025-03-15,Training,Training completed
EMP12931,2025-04-05,Training,Training completed
EMP12931,2025-05-03,Manager Change,Reporting manager changed
EMP12931,2025-05-31,Training,Training completed
EMP12931,2025-08-09,Training,Training completed
EMP12931,2025-09-13,Training,Training completed
EMP12931,2025-09-20,Manager Change,Reporting manager changed
EMP12931,2026-01-24,Promotion,Promoted / re-graded
EMP12932,2026-04-18,Joined,Joined as Supervisor at Delhi NCR Logistics Hub via Recruitment Consultancy
EMP12932,2026-05-03,Exit,Resignation - Personal / Family
EMP12933,2021-06-03,Joined,Joined as Procurement Executive at Nagpur Expressway Pkg-4 via Recruitment Consultancy
EMP12933,2023-04-08,Training,Training completed
EMP12933,2023-10-21,Manager Change,Reporting manager changed
EMP12933,2024-01-06,Training,Training completed
EMP12933,2024-08-17,Manager Change,Reporting manager changed
EMP12933,2025-05-31,Training,Training completed
EMP12933,2025-06-07,Training,Training completed
EMP12933,2025-06-07,Manager Change,Reporting manager changed
EMP12933,2025-07-12,Manager Change,Reporting manager changed
EMP12933,2026-01-31,Training,Training completed
EMP12933,2026-08-22,Manager Change,Reporting manager changed
EMP12934,2024-11-02,Joined,Joined as Site Helper at Mumbai HO via Labour Contractor
EMP12934,2024-11-19,Exit,Absconding - No Intimation
EMP12935,2023-05-06,Joined,Joined as Supervisor at Pune Metro Reach-3 via Labour Contractor
EMP12935,2023-05-13,Exit,Resignation - Career Growth
EMP12936,2024-04-20,Joined,Joined as Site Engineer at Delhi NCR Logistics Hub via Naukri / Job Portal
EMP12936,2024-05-18,Training,Training completed
EMP12936,2024-07-20,Grievance,Grievance raised with HR
EMP12936,2024-11-16,Training,Training completed
EMP12936,2025-01-11,Training,Training completed
EMP12936,2025-01-11,Grievance,Grievance raised with HR
EMP12936,2025-04-19,Promotion,Promoted / re-graded
EMP12936,2025-05-31,Training,Training completed
EMP12936,2025-10-11,Grievance,Grievance raised with HR
EMP12937,2019-06-10,Joined,Joined as Deputy Manager at Nagpur Expressway Pkg-4 via Recruitment Consultancy
EMP12937,2023-05-06,Manager Change,Reporting manager changed
EMP12937,2023-05-20,Training,Training completed
EMP12937,2023-11-25,Resignation Submitted,"34-day notice, reason: Better Offer"
EMP12937,2023-12-29,Exit,Resignation - Better Offer
EMP12938,2022-01-18,Joined,Joined as Accounts Officer at JNPA WOLP via Labour Contractor
EMP12938,2023-06-24,Manager Change,Reporting manager changed
EMP12938,2023-07-01,Training,Training completed
EMP12938,2023-07-29,Grievance,Grievance raised with HR
EMP12938,2023-08-05,Training,Training completed
EMP12938,2023-09-02,Resignation Submitted,"25-day notice, reason: Career Growth"
EMP12938,2023-09-27,Exit,Resignation - Career Growth
EMP12939,2020-02-21,Joined,Joined as Deputy Manager at Bengaluru Tech Park via Naukri / Job Portal
EMP12939,2023-08-26,Manager Change,Reporting manager changed
EMP12939,2024-01-20,Manager Change,Reporting manager changed
EMP12939,2024-03-30,Training,Training completed
EMP12939,2024-06-01,Resignation Submitted,"62-day notice, reason: Personal / Family"
EMP12939,2024-08-02,Exit,Resignation - Personal / Family
EMP12940,2022-11-15,Joined,Joined as Deputy Manager at Nagpur Expressway Pkg-4 via Employee Referral
EMP12940,2023-10-07,Manager Change,Reporting manager changed
EMP12940,2023-11-18,Promotion,Promoted / re-graded
EMP12940,2023-12-16,Training,Training completed
EMP12940,2024-01-13,Training,Training completed
EMP12940,2024-03-30,Training,Training completed
EMP12940,2024-04-27,Training,Training completed
EMP12940,2024-09-21,Grievance,Grievance raised with HR
EMP12940,2025-01-18,Manager Change,Reporting manager changed
EMP12940,2025-02-22,Grievance,Grievance raised with HR
EMP12940,2025-08-23,Manager Change,Reporting manager changed
EMP12940,2025-09-27,Training,Training completed
EMP12940,2026-01-10,Grievance,Grievance raised with HR
EMP12940,2026-03-14,Grievance,Grievance raised with HR
EMP12941,2026-05-23,Joined,Joined as Deputy Manager at JNPA WOLP via Recruitment Consultancy
EMP12941,2026-07-18,Training,Training completed
EMP12941,2026-08-22,Grievance,Grievance raised with HR
EMP12942,2022-03-30,Joined,Joined as Deputy Manager at Bengaluru Tech Park via Internal Transfer
EMP12942,2023-04-01,Promotion,Promoted / re-graded
EMP12942,2023-06-24,Grievance,Grievance raised with HR
EMP12942,2023-09-16,Training,Training completed
EMP12942,2023-10-28,Grievance,Grievance raised with HR
EMP12942,2023-11-11,Training,Training completed
EMP12942,2024-03-23,Training,Training completed
EMP12942,2024-04-06,Manager Change,Reporting manager changed
EMP12942,2024-08-31,Grievance,Grievance raised with HR
EMP12942,2024-09-14,Grievance,Grievance raised with HR
EMP12942,2024-11-16,Training,Training completed
EMP12942,2025-08-02,Training,Training completed
EMP12942,2025-12-27,Grievance,Grievance raised with HR
EMP12942,2026-02-14,Manager Change,Reporting manager changed
EMP12942,2026-03-21,Grievance,Grievance raised with HR
EMP12942,2026-04-11,Training,Training completed
EMP12942,2026-07-11,Grievance,Grievance raised with HR
EMP12942,2026-07-25,Resignation Submitted,"9-day notice, reason: Salary"
EMP12942,2026-08-03,Exit,Resignation - Salary
EMP12943,2025-10-18,Joined,Joined as Junior Engineer at JNPA WOLP via Walk-in / Site Gate
EMP12943,2025-10-21,Exit,Absconding - Wage Dispute
EMP12944,2025-07-26,Joined,Joined as Site Engineer at Mantralaya Redevelopment via Employee Referral
EMP12944,2025-08-09,Training,Training completed
EMP12944,2026-01-03,Manager Change,Reporting manager changed
EMP12944,2026-01-31,Training,Training completed
EMP12944,2026-07-04,Resignation Submitted,"42-day notice, reason: Personal / Family"
EMP12944,2026-08-15,Exit,Resignation - Personal / Family
EMP12945,2023-10-14,Joined,Joined as HR Executive at Mumbai HO via Labour Contractor
EMP12945,2023-10-21,Training,Training completed
EMP12945,2024-04-06,Training,Training completed
EMP12945,2024-04-06,Grievance,Grievance raised with HR
EMP12945,2024-05-11,Resignation Submitted,"7-day notice, reason: Manager Relationship"
EMP12945,2024-05-18,Exit,Resignation - Manager Relationship
EMP12946,2025-07-19,Joined,Joined as HR Executive at Mumbai HO via Recruitment Consultancy
EMP12946,2025-07-26,Training,Training completed
EMP12946,2025-08-09,Training,Training completed
EMP12946,2025-09-20,Grievance,Grievance raised with HR
EMP12946,2026-06-20,Manager Change,Reporting manager changed
EMP12947,2025-12-27,Joined,Joined as Deputy Manager at Mantralaya Redevelopment via Naukri / Job Portal
EMP12947,2026-02-21,Grievance,Grievance raised with HR
EMP12947,2026-04-25,Manager Change,Reporting manager changed
EMP12947,2026-07-04,Training,Training completed
EMP12948,2023-07-15,Joined,Joined as Deputy Manager at Bengaluru Tech Park via Recruitment Consultancy
EMP12948,2023-08-19,Manager Change,Reporting manager changed
EMP12948,2023-09-02,Training,Training completed
EMP12948,2023-11-25,Training,Training completed
EMP12948,2023-12-02,Manager Change,Reporting manager changed
EMP12948,2024-03-23,Grievance,Grievance raised with HR
EMP12948,2024-03-30,Training,Training completed
EMP12948,2024-04-13,Grievance,Grievance raised with HR
EMP12948,2024-04-15,Exit,Resignation - Manager Relationship
EMP12949,2024-12-07,Joined,Joined as Deputy Manager at Delhi NCR Logistics Hub via Employee Referral
EMP12949,2025-01-25,Training,Training completed
EMP12949,2025-02-08,Manager Change,Reporting manager changed
EMP12949,2025-09-27,Manager Change,Reporting manager changed
EMP12949,2025-10-25,Training,Training completed
EMP12949,2026-05-23,Grievance,Grievance raised with HR
EMP12949,2026-07-25,Training,Training completed
EMP12950,2019-12-11,Joined,Joined as Accounts Officer at Mumbai HO via Recruitment Consultancy
EMP12950,2023-12-16,Manager Change,Reporting manager changed
EMP12950,2024-04-06,Training,Training completed
EMP12950,2024-06-22,Training,Training completed
EMP12950,2024-11-09,Training,Training completed
EMP12950,2025-02-01,Training,Training completed
EMP12950,2025-03-29,Training,Training completed
EMP12950,2025-09-13,Training,Training completed
EMP12950,2025-09-13,Manager Change,Reporting manager changed
EMP12950,2025-10-25,Training,Training completed
EMP12950,2025-12-06,Promotion,Promoted / re-graded
EMP12950,2026-02-07,Grievance,Grievance raised with HR
EMP12951,2026-07-04,Joined,Joined as Accounts Officer at Bengaluru Tech Park via Naukri / Job Portal
EMP12952,2023-07-22,Joined,Joined as Planning Engineer at Ahmedabad Water Works via Naukri / Job Portal
EMP12952,2024-01-27,Manager Change,Reporting manager changed
EMP12952,2024-04-20,Training,Training completed
EMP12952,2024-04-27,Training,Training completed
EMP12952,2024-06-29,Grievance,Grievance raised with HR
EMP12952,2025-02-01,Manager Change,Reporting manager changed
EMP12952,2025-04-19,Training,Training completed
EMP12952,2025-06-28,Manager Change,Reporting manager changed
EMP12952,2025-07-05,Training,Training completed
EMP12952,2025-09-13,Grievance,Grievance raised with HR
EMP12952,2026-08-29,Grievance,Grievance raised with HR
EMP12953,2024-10-05,Joined,Joined as Supervisor at JNPA WOLP via Internal Transfer
EMP12953,2024-12-21,Grievance,Grievance raised with HR
EMP12953,2024-12-28,Resignation Submitted,"8-day notice, reason: Manager Relationship"
EMP12953,2025-01-05,Exit,Resignation - Manager Relationship
EMP12954,2024-09-21,Joined,Joined as Junior Engineer at Pune Metro Reach-3 via Naukri / Job Portal
EMP12954,2025-11-15,Training,Training completed
EMP12954,2026-02-07,Training,Training completed
EMP12954,2026-08-22,Training,Training completed
EMP12955,2024-06-29,Joined,Joined as Supervisor at Mumbai HO via Employee Referral
EMP12955,2024-07-14,Exit,Resignation - Personal / Family
EMP12956,2024-11-16,Joined,Joined as Deputy Manager at JNPA WOLP via Naukri / Job Portal
EMP12956,2025-03-08,Training,Training completed
EMP12956,2025-06-28,Training,Training completed
EMP12956,2025-07-26,Grievance,Grievance raised with HR
