EmployeeID,DOJ,Department,Position,Grade,Site,SiteType,ManagerID,EmploymentType,RecruitmentSource,Age,PriorExperienceYears,MonthlySalary,SalaryVsRoleBenchmark,DistanceFromSiteKm,AccommodationProvided,BusinessCriticality,RealisticJobPreview,SiteRemoteness
EMP12963,2026-07-04,HR & Admin,HR Executive,3,Bengaluru Tech Park,Commercial,MGR018,Apprentice / Trainee,Naukri / Job Portal,34,3.7,33900,-0.0984,43.6,0,2,1,0.2
EMP12964,2020-03-18,EHS,Supervisor,2,Mumbai HO,Corporate,MGR054,Fixed Term Contract,Recruitment Consultancy,30,2.3,27700,-0.0705,10.0,0,2,0,0.05
EMP12965,2023-04-08,HR & Admin,Deputy Manager,5,Ahmedabad Water Works,Water,MGR080,Retainer,Internal Transfer,30,6.9,87700,-0.0358,0.6,1,4,1,0.65
EMP12966,2025-02-08,Business Support Services,Accounts Officer,3,Nagpur Expressway Pkg-4,Highway,MGR119,Permanent,Employee Referral,26,5.1,40700,0.0366,6.9,1,2,1,0.85
EMP12967,2024-01-06,Civil Execution,Senior Engineer,4,JNPA WOLP,Port Infrastructure,MGR110,Fixed Term Contract,Labour Contractor,38,5.4,66200,0.0028,1.0,1,4,0,0.55
EMP12968,2024-03-02,MEP,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR017,Permanent,Employee Referral,52,7.0,59800,-0.3433,1.2,1,4,0,0.85
EMP12969,2024-10-26,Planning & Coordination,Planning Engineer,4,Nagpur Expressway Pkg-4,Highway,MGR100,Apprentice / Trainee,Labour Contractor,35,6.0,67500,0.0856,158.2,0,4,0,0.85
EMP12970,2022-11-10,Stores & Logistics,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR012,Fixed Term Contract,Employee Referral,39,8.7,58600,-0.3683,39.4,0,4,1,0.2
EMP12971,2019-03-12,Civil Execution,Construction Manager,5,JNPA WOLP,Port Infrastructure,MGR086,Permanent,Recruitment Consultancy,40,7.3,111500,0.0679,1.1,1,5,1,0.55
EMP12972,2024-02-24,Stores & Logistics,Site Helper,1,JNPA WOLP,Port Infrastructure,MGR045,Permanent,Walk-in / Site Gate,23,0.7,18200,0.0938,2.3,1,1,0,0.55
EMP12973,2024-11-16,EHS,Safety Officer,3,Pune Metro Reach-3,Metro,MGR108,Permanent,Naukri / Job Portal,35,3.3,28100,-0.3069,23.0,0,3,0,0.25
EMP12974,2024-08-31,Civil Execution,Supervisor,2,Delhi NCR Logistics Hub,Industrial,MGR072,Permanent,Campus Hiring,24,2.3,36800,0.2349,10.6,0,2,1,0.45
EMP12975,2022-11-10,Stores & Logistics,Store Officer,2,Bengaluru Tech Park,Commercial,MGR043,Fixed Term Contract,Internal Transfer,24,1.9,34500,0.2047,18.2,0,2,1,0.2
EMP12976,2021-12-05,Accounts & Finance,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR061,Permanent,Naukri / Job Portal,36,8.6,72300,-0.2198,4.9,1,4,0,0.45
EMP12977,2024-02-03,Planning & Coordination,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR020,Fixed Term Contract,Recruitment Consultancy,48,6.5,116800,0.2899,4.6,1,4,0,0.45
EMP12978,2021-01-31,Civil Execution,Supervisor,2,Mantralaya Redevelopment,Government Building,MGR040,Fixed Term Contract,Naukri / Job Portal,23,1.7,22100,-0.2532,31.1,0,2,0,0.15
EMP12979,2025-04-19,EHS,Supervisor,2,Delhi NCR Logistics Hub,Industrial,MGR010,Fixed Term Contract,Employee Referral,36,2.8,18500,-0.3828,1.2,1,2,1,0.45
EMP12980,2025-01-04,HR & Admin,Deputy Manager,5,Mumbai HO,Corporate,MGR006,Fixed Term Contract,Employee Referral,46,8.4,116700,0.2621,25.0,0,4,1,0.05
EMP12981,2020-10-11,Civil Execution,Supervisor,2,Mantralaya Redevelopment,Government Building,MGR062,Fixed Term Contract,Naukri / Job Portal,31,2.0,26900,-0.0942,18.3,0,2,1,0.15
EMP12982,2020-07-25,Quality Assurance & Control,Deputy Manager,5,JNPA WOLP,Port Infrastructure,MGR072,Fixed Term Contract,Employee Referral,44,7.0,94900,0.0422,3.9,1,4,1,0.55
EMP12983,2024-06-01,Civil Execution,Construction Manager,5,Pune Metro Reach-3,Metro,MGR039,Permanent,Recruitment Consultancy,35,6.5,94000,-0.0917,11.6,0,5,0,0.25
EMP12984,2026-03-14,EHS,Supervisor,2,Mantralaya Redevelopment,Government Building,MGR081,Permanent,Recruitment Consultancy,33,2.6,32700,0.0935,28.5,0,2,0,0.15
EMP12985,2020-09-13,Procurement,Deputy Manager,5,Mumbai HO,Corporate,MGR067,Apprentice / Trainee,Employee Referral,38,8.6,97600,0.0532,4.5,0,4,1,0.05
EMP12986,2022-11-09,Stores & Logistics,Site Helper,1,Ahmedabad Water Works,Water,MGR116,Fixed Term Contract,Walk-in / Site Gate,21,0.8,17600,0.0565,5.0,1,1,1,0.65
EMP12987,2024-12-07,Design & Engineering,Deputy Manager,5,Ahmedabad Water Works,Water,MGR022,Permanent,Internal Transfer,47,9.4,97500,0.0431,7.8,1,4,1,0.65
EMP12988,2025-10-04,Civil Execution,Site Helper,1,Pune Metro Reach-3,Metro,MGR087,Permanent,Walk-in / Site Gate,31,2.0,16300,-0.0353,25.5,0,1,0,0.25
EMP12989,2024-10-19,Stores & Logistics,Site Helper,1,Delhi NCR Logistics Hub,Industrial,MGR087,Permanent,Labour Contractor,29,2.4,13800,-0.187,16.3,0,1,0,0.45
EMP12990,2026-01-24,MEP,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR075,Fixed Term Contract,Recruitment Consultancy,31,8.2,103100,0.1174,13.1,0,4,0,0.2
EMP12991,2019-06-07,Accounts & Finance,Deputy Manager,5,Mantralaya Redevelopment,Government Building,MGR077,Permanent,Employee Referral,47,6.8,98300,0.082,7.2,0,4,0,0.15
EMP12992,2025-12-13,Planning & Coordination,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR100,Permanent,Employee Referral,43,6.1,84700,-0.0604,10.2,0,4,1,0.2
EMP12993,2025-07-12,Design & Engineering,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR002,Fixed Term Contract,Employee Referral,45,7.1,101300,0.1113,11.0,0,4,1,0.25
EMP12994,2026-07-11,HR & Admin,HR Executive,3,Pune Metro Reach-3,Metro,MGR004,Permanent,Labour Contractor,22,4.1,42900,0.1358,42.8,0,2,0,0.25
EMP12995,2026-07-18,Design & Engineering,Design Engineer,4,Mumbai HO,Corporate,MGR001,Permanent,Recruitment Consultancy,26,5.1,64500,0.013,19.9,0,4,0,0.05
EMP12996,2023-07-01,Stores & Logistics,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR040,Permanent,Naukri / Job Portal,34,7.4,90300,-0.0127,2.3,1,4,1,0.45
EMP12997,2025-06-28,MEP,Senior Engineer,4,Nagpur Expressway Pkg-4,Highway,MGR050,Permanent,Naukri / Job Portal,36,5.5,53200,-0.1951,5.8,1,4,0,0.85
EMP12998,2024-07-27,Business Support Services,Accounts Officer,3,Ahmedabad Water Works,Water,MGR028,Permanent,Naukri / Job Portal,28,4.3,41900,0.0769,1.6,1,2,0,0.65
EMP12999,2020-02-01,Quality Assurance & Control,Junior Engineer,2,JNPA WOLP,Port Infrastructure,MGR111,Fixed Term Contract,Employee Referral,19,3.5,27000,-0.0034,12.9,0,2,1,0.55
EMP13000,2026-06-27,Civil Execution,Construction Manager,5,JNPA WOLP,Port Infrastructure,MGR025,Permanent,Employee Referral,27,8.5,119700,0.1315,6.5,1,5,1,0.55
EMP13001,2019-08-26,Accounts & Finance,Accounts Officer,3,Nagpur Expressway Pkg-4,Highway,MGR089,Fixed Term Contract,Walk-in / Site Gate,24,6.2,39800,0.0012,5.0,1,2,0,0.85
EMP13002,2025-03-22,Business Support Services,Accounts Officer,3,Mumbai HO,Corporate,MGR009,Permanent,Naukri / Job Portal,29,3.2,39300,0.0229,18.7,0,2,1,0.05
EMP13003,2025-05-17,Stores & Logistics,Supervisor,2,Nagpur Expressway Pkg-4,Highway,MGR015,Fixed Term Contract,Walk-in / Site Gate,32,2.4,22200,-0.2559,23.9,0,2,0,0.85
EMP13004,2022-07-22,Quality Assurance & Control,Junior Engineer,2,Pune Metro Reach-3,Metro,MGR046,Fixed Term Contract,Naukri / Job Portal,31,3.8,25900,-0.0473,8.4,0,2,1,0.25
EMP13005,2024-03-30,Quality Assurance & Control,Junior Engineer,2,Mantralaya Redevelopment,Government Building,MGR109,Fixed Term Contract,Recruitment Consultancy,26,4.6,28300,0.0315,9.7,0,2,1,0.15
EMP13006,2024-03-09,Stores & Logistics,Supervisor,2,Delhi NCR Logistics Hub,Industrial,MGR115,Fixed Term Contract,Employee Referral,19,3.3,26400,-0.1243,2.4,1,2,1,0.45
EMP13007,2022-03-24,Civil Execution,Junior Engineer,2,Mantralaya Redevelopment,Government Building,MGR119,Fixed Term Contract,Naukri / Job Portal,30,2.4,31100,0.1627,6.9,0,2,1,0.15
EMP13008,2026-08-08,Planning & Coordination,Deputy Manager,5,Ahmedabad Water Works,Water,MGR050,Permanent,Naukri / Job Portal,45,6.9,83000,-0.0875,1.1,1,4,0,0.65
EMP13009,2025-02-22,Quality Assurance & Control,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR042,Fixed Term Contract,Recruitment Consultancy,47,7.6,90800,-0.0094,9.2,0,4,0,0.45
EMP13010,2025-05-31,Civil Execution,Junior Engineer,2,Nagpur Expressway Pkg-4,Highway,MGR031,Permanent,Recruitment Consultancy,21,3.7,37600,0.3847,4.5,1,2,0,0.85
EMP13011,2022-10-23,EHS,Safety Officer,3,Nagpur Expressway Pkg-4,Highway,MGR089,Fixed Term Contract,Naukri / Job Portal,31,3.4,42900,0.0569,1.5,1,3,0,0.85
EMP13012,2026-06-13,EHS,Supervisor,2,Nagpur Expressway Pkg-4,Highway,MGR064,Permanent,Naukri / Job Portal,32,4.0,27000,-0.1116,3.8,1,2,1,0.85
EMP13013,2024-05-25,Civil Execution,Project Manager,6,Mumbai HO,Corporate,MGR118,Permanent,Employee Referral,37,8.0,161500,0.1512,29.0,0,5,1,0.05
EMP13014,2025-02-08,Design & Engineering,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR083,Permanent,Naukri / Job Portal,44,7.4,85300,-0.0673,61.1,0,4,0,0.25
EMP13015,2021-06-22,Business Support Services,Procurement Executive,3,Mumbai HO,Corporate,MGR018,Permanent,Recruitment Consultancy,35,4.7,57100,0.2011,6.0,0,3,0,0.05
EMP13016,2026-07-11,Civil Execution,Project Manager,6,Bengaluru Tech Park,Commercial,MGR078,Apprentice / Trainee,Recruitment Consultancy,37,8.2,137900,-0.0192,21.8,0,5,1,0.2
EMP13017,2024-08-03,Procurement,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR118,Permanent,Internal Transfer,32,9.3,69400,-0.2568,2.8,1,4,1,0.85
EMP13018,2024-02-24,HR & Admin,Deputy Manager,5,JNPA WOLP,Port Infrastructure,MGR075,Permanent,Naukri / Job Portal,35,9.5,73700,-0.2124,0.5,1,4,0,0.55
EMP13019,2023-09-02,Planning & Coordination,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR103,Permanent,Employee Referral,48,6.7,66400,-0.2683,1.7,1,4,1,0.45
EMP13020,2020-08-13,Quality Assurance & Control,Junior Engineer,2,Mantralaya Redevelopment,Government Building,MGR057,Fixed Term Contract,Employee Referral,34,2.3,34900,0.3063,4.8,0,2,1,0.15
EMP13021,2024-12-21,Stores & Logistics,Site Helper,1,Nagpur Expressway Pkg-4,Highway,MGR087,Permanent,Labour Contractor,19,1.2,14200,-0.1516,12.3,1,1,0,0.85
EMP13022,2020-11-17,Quality Assurance & Control,Junior Engineer,2,Nagpur Expressway Pkg-4,Highway,MGR098,Permanent,Internal Transfer,26,3.1,29500,0.0939,7.1,1,2,1,0.85
EMP13023,2026-01-24,Civil Execution,Construction Manager,5,Pune Metro Reach-3,Metro,MGR095,Fixed Term Contract,Naukri / Job Portal,31,7.4,76300,-0.27,6.3,0,5,0,0.25
EMP13024,2024-08-10,Civil Execution,Site Engineer,3,Mantralaya Redevelopment,Government Building,MGR051,Permanent,Recruitment Consultancy,35,5.6,50700,0.1587,9.5,0,3,1,0.15
EMP13025,2020-11-10,Civil Execution,Construction Manager,5,JNPA WOLP,Port Infrastructure,MGR027,Permanent,Employee Referral,37,7.5,109300,0.0445,1.6,1,5,1,0.55
EMP13026,2024-07-20,Design & Engineering,Senior Engineer,4,Delhi NCR Logistics Hub,Industrial,MGR018,Permanent,Walk-in / Site Gate,23,5.7,65100,-0.0172,1.8,1,4,0,0.45
EMP13027,2022-10-31,HR & Admin,Deputy Manager,5,Nagpur Expressway Pkg-4,Highway,MGR082,Fixed Term Contract,Naukri / Job Portal,34,9.2,82900,-0.1112,0.8,1,4,1,0.85
EMP13028,2024-06-22,Stores & Logistics,Deputy Manager,5,Ahmedabad Water Works,Water,MGR021,Permanent,Naukri / Job Portal,41,6.9,67700,-0.2557,6.1,1,4,0,0.65
EMP13029,2024-08-10,Design & Engineering,Design Engineer,4,Mantralaya Redevelopment,Government Building,MGR038,Permanent,Labour Contractor,35,7.0,67200,0.0332,20.1,0,4,0,0.15
EMP13030,2021-07-13,MEP,Site Engineer,3,Bengaluru Tech Park,Commercial,MGR049,Permanent,Naukri / Job Portal,32,3.6,39400,-0.0788,7.9,0,3,0,0.2
EMP13031,2022-08-30,Stores & Logistics,Store Officer,2,Mumbai HO,Corporate,MGR075,Fixed Term Contract,Labour Contractor,28,2.1,22600,-0.2127,29.8,0,2,0,0.05
EMP13032,2025-02-01,Civil Execution,Construction Manager,5,Bengaluru Tech Park,Commercial,MGR018,Retainer,Employee Referral,29,7.4,118500,0.1337,9.9,0,5,1,0.2
EMP13033,2025-05-17,EHS,Supervisor,2,JNPA WOLP,Port Infrastructure,MGR028,Fixed Term Contract,Naukri / Job Portal,21,2.6,26400,-0.1172,8.3,0,2,1,0.55
EMP13034,2026-04-04,EHS,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR110,Permanent,Naukri / Job Portal,31,7.3,77400,-0.1528,3.1,1,4,1,0.45
EMP13035,2026-04-18,Civil Execution,Site Engineer,3,Bengaluru Tech Park,Commercial,MGR082,Permanent,Walk-in / Site Gate,24,6.9,46000,0.0362,20.6,0,3,0,0.2
EMP13036,2020-07-07,Procurement,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR085,Fixed Term Contract,Employee Referral,49,6.5,88600,-0.0216,10.4,0,4,1,0.25
EMP13037,2024-06-15,Civil Execution,Construction Manager,5,Mumbai HO,Corporate,MGR006,Apprentice / Trainee,Employee Referral,37,7.2,95600,-0.0834,11.0,0,5,0,0.05
EMP13038,2022-08-26,EHS,Deputy Manager,5,JNPA WOLP,Port Infrastructure,MGR041,Fixed Term Contract,Recruitment Consultancy,44,6.5,99600,0.0999,28.1,0,4,1,0.55
EMP13039,2025-11-01,MEP,Junior Engineer,2,Bengaluru Tech Park,Commercial,MGR002,Permanent,Labour Contractor,23,1.8,27100,0.0203,4.3,0,2,0,0.2
EMP13040,2026-03-14,Business Support Services,Procurement Executive,3,Delhi NCR Logistics Hub,Industrial,MGR097,Fixed Term Contract,Employee Referral,22,3.6,56000,0.1929,1.7,1,3,1,0.45
EMP13041,2024-10-05,Civil Execution,Junior Engineer,2,Bengaluru Tech Park,Commercial,MGR054,Fixed Term Contract,Recruitment Consultancy,32,3.4,24400,-0.0983,25.0,0,2,1,0.2
EMP13042,2024-11-02,HR & Admin,HR Executive,3,Ahmedabad Water Works,Water,MGR075,Fixed Term Contract,Labour Contractor,33,3.4,52900,0.4118,0.8,1,2,0,0.65
EMP13043,2022-12-07,Stores & Logistics,Supervisor,2,JNPA WOLP,Port Infrastructure,MGR015,Permanent,Labour Contractor,27,1.7,29800,0.007,1.0,1,2,0,0.55
EMP13044,2020-03-11,MEP,Junior Engineer,2,Delhi NCR Logistics Hub,Industrial,MGR108,Fixed Term Contract,Naukri / Job Portal,30,5.8,25600,-0.0795,7.0,0,2,0,0.45
EMP13045,2026-05-02,Civil Execution,Project Manager,6,Bengaluru Tech Park,Commercial,MGR052,Apprentice / Trainee,Recruitment Consultancy,44,7.6,118000,-0.1552,29.4,0,5,0,0.2
EMP13046,2023-08-26,Civil Execution,Project Manager,6,Pune Metro Reach-3,Metro,MGR023,Permanent,Employee Referral,44,8.9,139500,-0.0153,8.1,0,5,1,0.25
EMP13047,2024-04-27,Civil Execution,Senior Engineer,4,Bengaluru Tech Park,Commercial,MGR046,Permanent,Naukri / Job Portal,28,5.8,72700,0.0963,1.6,0,4,0,0.2
EMP13048,2023-07-08,Stores & Logistics,Site Helper,1,Delhi NCR Logistics Hub,Industrial,MGR058,Fixed Term Contract,Employee Referral,28,2.0,16300,-0.0353,4.4,1,1,1,0.45
EMP13049,2023-12-23,Procurement,Deputy Manager,5,Ahmedabad Water Works,Water,MGR093,Permanent,Recruitment Consultancy,44,7.2,79300,-0.131,25.9,0,4,1,0.65
EMP13050,2024-09-07,Planning & Coordination,Senior Engineer,4,Ahmedabad Water Works,Water,MGR080,Permanent,Naukri / Job Portal,35,6.6,66000,-0.0136,0.6,1,4,1,0.65
EMP13051,2026-05-02,Business Support Services,Procurement Executive,3,Bengaluru Tech Park,Commercial,MGR120,Permanent,Employee Referral,30,3.4,58400,0.2469,26.2,0,3,1,0.2
EMP13052,2021-10-05,EHS,Deputy Manager,5,Bengaluru Tech Park,Commercial,MGR102,Permanent,Naukri / Job Portal,37,6.8,81500,-0.103,12.2,0,4,0,0.2
EMP13053,2022-09-30,Design & Engineering,Deputy Manager,5,Mantralaya Redevelopment,Government Building,MGR027,Permanent,Naukri / Job Portal,33,7.0,95600,0.0499,4.0,0,4,1,0.15
EMP13054,2026-02-21,Quality Assurance & Control,Deputy Manager,5,Mantralaya Redevelopment,Government Building,MGR066,Permanent,Recruitment Consultancy,47,6.8,97200,0.0698,9.7,0,4,0,0.15
EMP13055,2020-07-21,Design & Engineering,Design Engineer,4,Delhi NCR Logistics Hub,Industrial,MGR114,Permanent,Labour Contractor,31,4.9,65200,0.0263,1.2,1,4,0,0.45
EMP13056,2020-01-05,Procurement,Procurement Executive,3,Mantralaya Redevelopment,Government Building,MGR105,Fixed Term Contract,Naukri / Job Portal,33,3.9,36100,-0.2336,2.5,0,3,1,0.15
EMP13057,2023-02-21,Quality Assurance & Control,Junior Engineer,2,Nagpur Expressway Pkg-4,Highway,MGR076,Permanent,Employee Referral,35,6.5,30200,0.0775,71.8,0,2,0,0.85
EMP13058,2024-11-02,EHS,Deputy Manager,5,Delhi NCR Logistics Hub,Industrial,MGR061,Permanent,Employee Referral,43,7.2,81800,-0.1036,1.0,1,4,1,0.45
EMP13059,2025-10-04,Design & Engineering,Deputy Manager,5,Mantralaya Redevelopment,Government Building,MGR084,Permanent,Naukri / Job Portal,44,8.0,106500,0.1568,5.7,0,4,0,0.15
EMP13060,2024-04-20,Civil Execution,Project Manager,6,Mantralaya Redevelopment,Government Building,MGR082,Fixed Term Contract,Recruitment Consultancy,34,8.7,125900,-0.1094,11.8,0,5,1,0.15
EMP13061,2026-02-14,Business Support Services,Accounts Officer,3,JNPA WOLP,Port Infrastructure,MGR001,Permanent,Campus Hiring,25,5.9,37300,-0.0585,2.6,0,2,1,0.55
EMP13062,2025-03-15,MEP,Junior Engineer,2,Bengaluru Tech Park,Commercial,MGR065,Fixed Term Contract,Labour Contractor,24,1.6,30900,0.1661,18.8,0,2,0,0.2
EMP13063,2024-07-06,Business Support Services,Procurement Executive,3,JNPA WOLP,Port Infrastructure,MGR097,Apprentice / Trainee,Naukri / Job Portal,31,4.9,55000,0.1543,4.9,1,3,1,0.55
EMP13064,2026-06-20,Design & Engineering,Deputy Manager,5,Mumbai HO,Corporate,MGR108,Permanent,Recruitment Consultancy,51,6.4,89700,-0.0083,23.6,0,4,1,0.05
EMP13065,2022-03-14,Stores & Logistics,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR022,Permanent,Recruitment Consultancy,39,7.2,72800,-0.2023,21.7,0,4,1,0.25
EMP13066,2021-09-09,Planning & Coordination,Planning Engineer,4,Bengaluru Tech Park,Commercial,MGR047,Fixed Term Contract,Naukri / Job Portal,29,6.0,82100,0.3204,19.6,0,4,1,0.2
EMP13067,2025-04-26,Civil Execution,Project Manager,6,Pune Metro Reach-3,Metro,MGR020,Fixed Term Contract,Recruitment Consultancy,46,9.3,170800,0.2004,8.9,0,5,0,0.25
EMP13068,2021-02-07,Planning & Coordination,Senior Engineer,4,Bengaluru Tech Park,Commercial,MGR075,Permanent,Labour Contractor,44,4.6,47100,-0.2801,14.2,0,4,0,0.2
EMP13069,2026-05-16,Civil Execution,Site Engineer,3,JNPA WOLP,Port Infrastructure,MGR054,Fixed Term Contract,Naukri / Job Portal,39,5.1,43100,-0.0094,0.6,1,3,1,0.55
EMP13070,2022-12-27,Procurement,Procurement Executive,3,Bengaluru Tech Park,Commercial,MGR088,Permanent,Labour Contractor,27,5.0,47700,0.0,13.8,0,3,0,0.2
EMP13071,2024-02-03,Civil Execution,Junior Engineer,2,Bengaluru Tech Park,Commercial,MGR056,Retainer,Employee Referral,34,1.9,25800,-0.0298,9.6,0,2,1,0.2
EMP13072,2025-05-10,Civil Execution,Site Helper,1,Ahmedabad Water Works,Water,MGR013,Permanent,Walk-in / Site Gate,30,0.5,15800,-0.0481,1.7,1,1,0,0.65
EMP13073,2019-07-14,Business Support Services,Procurement Executive,3,Mumbai HO,Corporate,MGR099,Fixed Term Contract,Labour Contractor,35,5.0,48800,0.0231,10.1,0,3,0,0.05
EMP13074,2025-04-05,Planning & Coordination,Senior Engineer,4,Nagpur Expressway Pkg-4,Highway,MGR010,Retainer,Labour Contractor,42,5.5,52400,-0.2072,2.6,1,4,0,0.85
EMP13075,2026-07-11,Civil Execution,Construction Manager,5,JNPA WOLP,Port Infrastructure,MGR083,Apprentice / Trainee,Employee Referral,27,7.5,108900,0.0407,6.9,0,5,1,0.55
EMP13076,2026-07-04,MEP,Senior Engineer,4,Delhi NCR Logistics Hub,Industrial,MGR002,Permanent,Recruitment Consultancy,38,8.5,59000,-0.1365,32.4,0,4,0,0.45
EMP13077,2024-01-20,Stores & Logistics,Site Helper,1,Mantralaya Redevelopment,Government Building,MGR037,Permanent,Walk-in / Site Gate,24,0.3,16800,0.0145,7.6,0,1,0,0.15
EMP13078,2025-05-17,Civil Execution,Construction Manager,5,Ahmedabad Water Works,Water,MGR053,Retainer,Employee Referral,39,7.1,104500,0.0031,1.4,1,5,0,0.65
EMP13079,2024-04-13,Business Support Services,Procurement Executive,3,Bengaluru Tech Park,Commercial,MGR061,Permanent,Naukri / Job Portal,34,3.7,47300,0.0064,11.0,0,3,0,0.2
EMP13080,2025-07-26,Stores & Logistics,Supervisor,2,Bengaluru Tech Park,Commercial,MGR047,Permanent,Employee Referral,37,4.2,31600,0.0374,4.3,0,2,1,0.2
EMP13081,2025-11-08,Planning & Coordination,Senior Engineer,4,Bengaluru Tech Park,Commercial,MGR009,Permanent,Labour Contractor,23,7.4,77800,0.1525,8.2,0,4,0,0.2
EMP13082,2023-10-07,Quality Assurance & Control,Deputy Manager,5,Ahmedabad Water Works,Water,MGR062,Fixed Term Contract,Naukri / Job Portal,40,8.3,66900,-0.2757,3.5,1,4,1,0.65
EMP13083,2023-11-25,MEP,Senior Engineer,4,JNPA WOLP,Port Infrastructure,MGR049,Permanent,Employee Referral,40,5.1,72900,0.108,2.6,1,4,1,0.55
EMP13084,2024-08-03,Business Support Services,Procurement Executive,3,Mumbai HO,Corporate,MGR088,Fixed Term Contract,Recruitment Consultancy,40,4.9,54300,0.1397,18.9,0,3,0,0.05
EMP13085,2026-02-28,MEP,Deputy Manager,5,Mantralaya Redevelopment,Government Building,MGR070,Apprentice / Trainee,Naukri / Job Portal,38,7.8,100100,0.0897,15.8,0,4,0,0.15
EMP13086,2023-05-20,Planning & Coordination,Deputy Manager,5,Pune Metro Reach-3,Metro,MGR084,Permanent,Recruitment Consultancy,41,6.3,81500,-0.098,10.2,0,4,0,0.25
EMP13087,2023-12-23,Business Support Services,HR Executive,3,Mumbai HO,Corporate,MGR115,Fixed Term Contract,Naukri / Job Portal,34,3.1,34400,-0.0787,32.1,0,2,1,0.05
EMP13088,2023-10-14,Quality Assurance & Control,QA/QC Engineer,3,Pune Metro Reach-3,Metro,MGR069,Permanent,Naukri / Job Portal,28,5.2,50000,0.0696,17.8,0,3,0,0.25
EMP13089,2021-10-23,Procurement,Deputy Manager,5,Ahmedabad Water Works,Water,MGR058,Permanent,Internal Transfer,37,7.1,87800,-0.0368,2.5,1,4,1,0.65
EMP13090,2024-12-28,Civil Execution,Supervisor,2,Nagpur Expressway Pkg-4,Highway,MGR013,Permanent,Walk-in / Site Gate,23,1.8,25800,-0.1292,4.2,1,2,1,0.85
EMP13091,2025-08-23,HR & Admin,Deputy Manager,5,JNPA WOLP,Port Infrastructure,MGR118,Permanent,Employee Referral,33,8.2,86800,-0.0592,8.5,0,4,0,0.55
EMP13092,2023-09-30,Civil Execution,Site Helper,1,JNPA WOLP,Port Infrastructure,MGR102,Apprentice / Trainee,Walk-in / Site Gate,33,0.9,17700,0.0613,40.5,0,1,0,0.55
EMP13093,2026-05-09,Civil Execution,Project Manager,6,Mantralaya Redevelopment,Government Building,MGR086,Fixed Term Contract,Recruitment Consultancy,30,9.2,142000,-0.0009,1.9,0,5,0,0.15
EMP13094,2026-03-28,Civil Execution,Senior Engineer,4,Mumbai HO,Corporate,MGR109,Permanent,Employee Referral,46,8.7,48600,-0.2902,10.2,0,4,1,0.05
EMP13095,2022-10-28,Civil Execution,Senior Engineer,4,Delhi NCR Logistics Hub,Industrial,MGR119,Permanent,Labour Contractor,30,5.5,56300,-0.1482,1.4,1,4,0,0.45
EMP13096,2023-01-25,Civil Execution,Site Engineer,3,Pune Metro Reach-3,Metro,MGR097,Permanent,Employee Referral,32,4.6,39200,-0.0939,50.5,0,3,1,0.25
EMP13097,2026-05-16,Civil Execution,Site Helper,1,Nagpur Expressway Pkg-4,Highway,MGR049,Fixed Term Contract,Labour Contractor,25,2.0,11500,-0.3194,0.5,1,1,0,0.85
EMP13098,2021-12-24,Procurement,Procurement Executive,3,Mumbai HO,Corporate,MGR044,Permanent,Campus Hiring,33,3.7,56200,0.1958,3.0,0,3,1,0.05
